"id1" "id2"
"76964" "7_internal_8619" "21_internal_2157"
"36072" "2_internal_13688" "11_internal_7737"
"2988" "10_internal_8651" "21_internal_2190"
"16581" "12_internal_9353" "17_internal_8556"
"58369" "4_internal_7847" "14_internal_5899"
"41677" "2_internal_13404" "20_internal_4835"
"839" "10_internal_10013" "12_internal_9515"
"16986" "12_internal_9057" "19_internal_7058"
"62992" "5_internal_9368" "11_internal_7860"
"12796" "1_internal_16848" "17_internal_8640"
"76851" "7_internal_10174" "20_internal_5301"
"40971" "2_internal_14113" "19_internal_6153"
"34662" "20_internal_5790" "21_internal_2756"
"58480" "4_internal_7411" "15_internal_6051"
"68336" "6_internal_10641" "11_internal_7856"
"20108" "1_internal_16088" "2_internal_20064"
"46947" "2_internal_13894" "7_internal_11609"
"67684" "5_internal_9368" "9_internal_7454"
"11028" "1_internal_17181" "15_internal_6851"
"46365" "2_internal_15284" "6_internal_14894"
"54052" "3_internal_11805" "4_internal_7298"
"30568" "17_internal_8106" "20_internal_4864"
"72470" "6_internal_10162" "22_internal_3429"
"38960" "2_internal_13867" "15_internal_6217"
"57350" "4_internal_8588" "11_internal_8966"
"42011" "2_internal_21276" "20_internal_5026"
"79961" "8_internal_7537" "16_internal_5920"
"11022" "1_internal_17181" "15_internal_5737"
"22678" "1_internal_16533" "3_internal_12559"
"5359" "11_internal_11577" "15_internal_5609"
"78383" "8_internal_7537" "11_internal_8473"
"76022" "7_internal_9557" "17_internal_8208"
"79459" "8_internal_7256" "14_internal_5554"
"69781" "6_internal_13339" "14_internal_6979"
"65422" "5_internal_9568" "19_internal_6734"
"72147" "6_internal_10747" "21_internal_2262"
"66540" "5_internal_8654" "6_internal_13824"
"79222" "8_internal_7594" "13_internal_3981"
"71673" "6_internal_11531" "19_internal_6383"
"32944" "1_internal_17615" "8_internal_7091"
"50306" "3_internal_11701" "12_internal_8486"
"9278" "1_internal_25034" "12_internal_12213"
"34566" "20_internal_7407" "21_internal_3485"
"27813" "1_internal_16427" "5_internal_8483"
"17570" "1_internal_20327" "21_internal_2282"
"84457" "9_internal_7427" "21_internal_2680"
"58699" "4_internal_7796" "15_internal_7775"
"44089" "2_internal_14260" "4_internal_10551"
"32237" "18_internal_3127" "20_internal_5026"
"39724" "2_internal_14014" "17_internal_9237"
"51189" "3_internal_12987" "15_internal_7489"
"53145" "3_internal_12838" "21_internal_2566"
"78280" "8_internal_7142" "11_internal_7856"
"23503" "14_internal_5715" "17_internal_8271"
"59472" "4_internal_7218" "19_internal_5811"
"57614" "4_internal_9047" "12_internal_10810"
"50639" "3_internal_11474" "14_internal_5664"
"26076" "15_internal_5947" "18_internal_3486"
"858" "10_internal_10197" "12_internal_8776"
"41075" "2_internal_14602" "19_internal_6449"
"39158" "2_internal_14766" "15_internal_5789"
"64063" "5_internal_9024" "14_internal_6689"
"13985" "1_internal_16372" "19_internal_6274"
"27414" "1_internal_19627" "5_internal_9356"
"31465" "1_internal_18945" "7_internal_9994"
"54613" "3_internal_11701" "5_internal_8477"
"69472" "6_internal_13402" "13_internal_4077"
"80364" "8_internal_6990" "17_internal_8106"
"23686" "14_internal_5775" "17_internal_8288"
"10977" "1_internal_15899" "14_internal_7348"
"47256" "2_internal_13803" "8_internal_7394"
"66755" "5_internal_12083" "6_internal_12825"
"42801" "2_internal_14410" "3_internal_13258"
"5771" "11_internal_7842" "16_internal_6771"
"33866" "19_internal_7005" "22_internal_5650"
"48416" "2_internal_16290" "9_internal_6805"
"50259" "3_internal_12736" "12_internal_9110"
"12231" "1_internal_18342" "17_internal_7924"
"66706" "5_internal_9356" "6_internal_10986"
"17860" "12_internal_13502" "20_internal_5790"
"46317" "2_internal_14060" "6_internal_12117"
"28793" "1_internal_16484" "6_internal_10358"
"82671" "9_internal_7733" "12_internal_8617"
"55154" "3_internal_11864" "6_internal_10689"
"71293" "6_internal_13941" "18_internal_3236"
"37797" "2_internal_16837" "13_internal_4077"
"12002" "1_internal_16848" "16_internal_5697"
"4473" "11_internal_8034" "12_internal_8495"
"52610" "3_internal_10862" "19_internal_9759"
"20351" "1_internal_18464" "2_internal_13762"
"53222" "3_internal_11256" "21_internal_2282"
"49979" "3_internal_16894" "12_internal_12694"
"54336" "3_internal_11424" "5_internal_8525"
"17541" "1_internal_21400" "21_internal_3397"
"77307" "7_internal_7976" "8_internal_7855"
"53643" "3_internal_11474" "4_internal_7369"
"65302" "5_internal_9163" "19_internal_6660"
"72192" "6_internal_10986" "21_internal_2377"
"52325" "3_internal_11601" "19_internal_7199"
"48317" "2_internal_14447" "9_internal_7235"
"5026" "11_internal_7806" "14_internal_5862"
"138" "10_internal_7937" "11_internal_9115"
"46602" "2_internal_13832" "7_internal_8778"
"26937" "15_internal_5762" "22_internal_3457"
"64999" "5_internal_9356" "17_internal_9617"
"61290" "4_internal_7032" "7_internal_8308"
"61576" "4_internal_7477" "7_internal_11609"
"61558" "4_internal_7050" "7_internal_8364"
"12699" "1_internal_16747" "17_internal_8566"
"69365" "6_internal_10291" "12_internal_10760"
"66154" "5_internal_8791" "22_internal_3660"
"71664" "6_internal_15551" "19_internal_5968"
"34051" "1_internal_16455" "9_internal_6839"
"24114" "14_internal_5899" "19_internal_6679"
"27054" "1_internal_17184" "5_internal_9842"
"66332" "5_internal_8530" "6_internal_12884"
"53894" "3_internal_10963" "4_internal_8138"
"43280" "2_internal_16958" "3_internal_11556"
"9329" "1_internal_17017" "12_internal_12385"
"61801" "4_internal_7369" "8_internal_7198"
"74232" "7_internal_9574" "11_internal_7717"
"26462" "15_internal_5737" "20_internal_5117"
"18715" "1_internal_17660" "22_internal_3357"
"52536" "3_internal_11639" "19_internal_6639"
"66660" "5_internal_9676" "6_internal_10659"
"40489" "2_internal_14814" "18_internal_3090"
"65235" "5_internal_10056" "19_internal_9540"
"2906" "10_internal_11618" "20_internal_7367"
"10340" "1_internal_17960" "14_internal_5918"
"56448" "3_internal_11384" "9_internal_7385"
"35159" "2_internal_13739" "10_internal_7733"
"32844" "1_internal_21400" "8_internal_7697"
"76652" "7_internal_8942" "20_internal_7534"
"67381" "5_internal_8394" "8_internal_8410"
"73120" "6_internal_10363" "8_internal_7036"
"39865" "2_internal_13910" "17_internal_8145"
"66153" "5_internal_8466" "22_internal_4474"
"43897" "2_internal_17371" "4_internal_8744"
"30762" "17_internal_8185" "20_internal_7440"
"61157" "4_internal_7748" "6_internal_10659"
"33273" "19_internal_5968" "20_internal_5372"
"73077" "6_internal_11423" "8_internal_7545"
"80037" "8_internal_7287" "16_internal_6771"
"15623" "12_internal_9815" "15_internal_5939"
"14721" "1_internal_18061" "20_internal_5795"
"51482" "3_internal_11639" "16_internal_6071"
"32675" "1_internal_17660" "8_internal_6990"
"82479" "9_internal_7308" "12_internal_8617"
"19573" "1_internal_17138" "2_internal_14814"
"77166" "7_internal_8164" "22_internal_3454"
"48374" "2_internal_13521" "9_internal_6960"
"53414" "3_internal_11424" "22_internal_3660"
"11683" "1_internal_16152" "16_internal_6285"
"11457" "1_internal_16886" "15_internal_5691"
"42092" "2_internal_13573" "21_internal_3068"
"5438" "11_internal_7842" "15_internal_6217"
"5626" "11_internal_8695" "15_internal_6362"
"15402" "12_internal_10412" "14_internal_6789"
"2329" "10_internal_8321" "18_internal_3399"
"3856" "1_internal_19194" "10_internal_8829"
"65792" "5_internal_8394" "20_internal_5018"
"61142" "4_internal_7478" "6_internal_11217"
"14890" "12_internal_8486" "13_internal_3883"
"53488" "3_internal_11990" "22_internal_3594"
"30940" "17_internal_12261" "21_internal_2404"
"74972" "7_internal_9661" "13_internal_4124"
"43604" "2_internal_13354" "3_internal_11805"
"65156" "5_internal_8654" "18_internal_3348"
"48419" "2_internal_13409" "9_internal_6752"
"67616" "5_internal_8477" "9_internal_6654"
"26556" "15_internal_5789" "20_internal_4942"
"50975" "3_internal_11323" "15_internal_5446"
"9930" "1_internal_17411" "13_internal_4070"
"32227" "18_internal_3715" "20_internal_6243"
"63110" "5_internal_8304" "11_internal_8301"
"79592" "8_internal_7046" "15_internal_5737"
"9264" "1_internal_16425" "12_internal_10370"
"56664" "3_internal_11879" "9_internal_7272"
"68342" "6_internal_10683" "11_internal_8390"
"60767" "4_internal_8998" "6_internal_11210"
"28064" "16_internal_6151" "17_internal_8802"
"26952" "1_internal_16484" "5_internal_9243"
"71453" "6_internal_10247" "19_internal_6679"
"39317" "2_internal_13711" "16_internal_7511"
"75459" "7_internal_8416" "15_internal_6444"
"48445" "2_internal_13718" "9_internal_6654"
"64602" "5_internal_8394" "16_internal_6289"
"42980" "2_internal_16202" "3_internal_12205"
"53292" "3_internal_11701" "21_internal_2317"
"42956" "2_internal_14829" "3_internal_11957"
"43584" "2_internal_15813" "3_internal_11256"
"81636" "8_internal_8637" "9_internal_7385"
"9177" "1_internal_18180" "12_internal_8665"
"50370" "3_internal_16892" "13_internal_5678"
"4840" "11_internal_8307" "13_internal_5011"
"72105" "6_internal_12442" "20_internal_7006"
"4599" "11_internal_7737" "12_internal_8665"
"54579" "3_internal_13641" "5_internal_12083"
"75515" "7_internal_8648" "15_internal_5762"
"3760" "1_internal_21400" "10_internal_8206"
"58625" "4_internal_8145" "15_internal_5512"
"7843" "1_internal_17401" "11_internal_7635"
"37002" "2_internal_13739" "12_internal_8949"
"84611" "9_internal_7272" "22_internal_3362"
"51561" "3_internal_10885" "17_internal_8556"
"5566" "11_internal_8675" "15_internal_6532"
"65791" "5_internal_8394" "20_internal_6285"
"32921" "1_internal_16731" "8_internal_7454"
"82592" "9_internal_7235" "12_internal_9279"
"61057" "4_internal_10954" "6_internal_10336"
"57738" "4_internal_7391" "12_internal_8729"
"36921" "2_internal_14113" "12_internal_9845"
"4181" "11_internal_8461" "12_internal_9057"
"53456" "3_internal_12445" "22_internal_3429"
"69075" "6_internal_10398" "12_internal_8674"
"45477" "2_internal_16221" "5_internal_8662"
"78875" "8_internal_7537" "12_internal_10451"
"30658" "17_internal_8503" "20_internal_4872"
"16820" "12_internal_9845" "19_internal_6126"
"84645" "9_internal_6837" "22_internal_3232"
"2893" "10_internal_9405" "20_internal_4910"
"3769" "1_internal_15832" "10_internal_8829"
"79143" "8_internal_8962" "13_internal_4580"
"5483" "11_internal_8090" "15_internal_5990"
"55656" "3_internal_11256" "7_internal_11346"
"82757" "9_internal_6805" "12_internal_8546"
"75095" "7_internal_8942" "14_internal_5443"
"63837" "5_internal_8777" "13_internal_5185"
"49017" "3_internal_13793" "11_internal_7789"
"40845" "2_internal_14093" "19_internal_7039"
"65655" "5_internal_10584" "20_internal_5109"
"36834" "2_internal_13832" "12_internal_9831"
"63845" "5_internal_10241" "13_internal_6489"
"44735" "2_internal_14014" "5_internal_8608"
"25802" "15_internal_6074" "17_internal_10736"
"6970" "11_internal_8035" "19_internal_6386"
"36112" "2_internal_14943" "11_internal_7844"
"34702" "20_internal_5005" "22_internal_3443"
"78920" "8_internal_7693" "12_internal_8852"
"29625" "1_internal_16848" "6_internal_11423"
"58337" "4_internal_7391" "14_internal_5459"
"24393" "14_internal_5443" "20_internal_5301"
"3659" "1_internal_17015" "10_internal_9297"
"56680" "4_internal_8609" "10_internal_8996"
"11454" "1_internal_18787" "15_internal_5555"
"46495" "2_internal_13337" "7_internal_8874"
"59962" "4_internal_7614" "20_internal_4785"
"30776" "17_internal_9093" "20_internal_4689"
"1312" "10_internal_11503" "14_internal_5554"
"3641" "1_internal_18180" "10_internal_8737"
"7079" "1_internal_25279" "11_internal_9414"
"9772" "1_internal_16582" "12_internal_12385"
"56263" "3_internal_11627" "8_internal_7697"
"63352" "5_internal_8791" "12_internal_8852"
"62155" "4_internal_10180" "9_internal_6805"
"72687" "6_internal_10782" "7_internal_8942"
"41640" "2_internal_14527" "20_internal_5544"
"22286" "1_internal_17508" "3_internal_12736"
"45932" "2_internal_14463" "6_internal_10736"
"63910" "5_internal_8274" "14_internal_6080"
"81324" "8_internal_7041" "21_internal_3485"
"35199" "2_internal_13867" "10_internal_7836"
"72283" "6_internal_11549" "21_internal_2262"
"26413" "15_internal_5870" "19_internal_6857"
"71502" "6_internal_12825" "19_internal_7199"
"50353" "3_internal_11323" "13_internal_3781"
"1704" "10_internal_8634" "16_internal_7874"
"30340" "17_internal_8151" "19_internal_6679"
"52863" "3_internal_11950" "20_internal_4983"
"81552" "8_internal_9268" "9_internal_7340"
"77137" "7_internal_8186" "22_internal_3438"
"49157" "3_internal_15935" "11_internal_10122"
"29202" "1_internal_19075" "6_internal_14120"
"73096" "6_internal_10986" "8_internal_7454"
"33634" "19_internal_7462" "21_internal_2868"
"33136" "1_internal_17246" "8_internal_7697"
"42003" "2_internal_14458" "20_internal_4896"
"61343" "4_internal_7493" "7_internal_8364"
"12708" "1_internal_17615" "17_internal_7928"
"26698" "15_internal_6492" "21_internal_2377"
"74946" "7_internal_8922" "13_internal_4077"
"50499" "3_internal_11256" "13_internal_4122"
"71747" "6_internal_12542" "19_internal_5973"
"57352" "4_internal_8588" "11_internal_8592"
"34692" "20_internal_5690" "22_internal_3438"
"61098" "4_internal_7905" "6_internal_10917"
"1676" "10_internal_10842" "16_internal_5606"
"80924" "8_internal_7988" "20_internal_4702"
"49454" "3_internal_11256" "11_internal_8461"
"84076" "9_internal_7733" "19_internal_6284"
"67470" "5_internal_8502" "8_internal_7769"
"1378" "10_internal_8651" "15_internal_6851"
"57150" "4_internal_8673" "11_internal_9478"
"74657" "7_internal_8505" "12_internal_8617"
"56335" "3_internal_14419" "9_internal_6752"
"45998" "2_internal_13204" "6_internal_11223"
"14355" "1_internal_18914" "20_internal_5433"
"84679" "9_internal_6805" "22_internal_3571"
"19846" "1_internal_17017" "2_internal_14060"
"26900" "15_internal_7489" "22_internal_4474"
"8780" "11_internal_7856" "22_internal_3457"
"82085" "9_internal_6839" "11_internal_7806"
"27862" "1_internal_25657" "5_internal_9240"
"22243" "1_internal_18037" "3_internal_11256"
"60466" "4_internal_7122" "5_internal_10789"
"58915" "4_internal_7218" "17_internal_8598"
"1656" "10_internal_9151" "16_internal_7197"
"41469" "2_internal_14177" "20_internal_4864"
"77505" "7_internal_8164" "8_internal_7229"
"57371" "4_internal_7050" "11_internal_7806"
"10520" "1_internal_18344" "14_internal_6673"
"52522" "3_internal_12418" "19_internal_8214"
"36991" "2_internal_17047" "12_internal_13051"
"19260" "1_internal_17298" "2_internal_14084"
"27946" "16_internal_6808" "17_internal_7876"
"37572" "2_internal_15327" "12_internal_9670"
"34563" "1_internal_18954" "9_internal_6837"
"66238" "5_internal_8502" "22_internal_3417"
"42545" "2_internal_17274" "22_internal_3734"
"12916" "1_internal_16544" "17_internal_8627"
"28304" "16_internal_6473" "19_internal_7005"
"4866" "11_internal_8003" "13_internal_3849"
"52435" "3_internal_11279" "19_internal_5968"
"63305" "5_internal_8133" "12_internal_8918"
"27956" "16_internal_6074" "17_internal_9153"
"21462" "13_internal_6106" "19_internal_7005"
"82502" "9_internal_7454" "12_internal_12385"
"83113" "9_internal_7140" "14_internal_5656"
"41925" "2_internal_14425" "20_internal_5072"
"4900" "11_internal_8165" "14_internal_5558"
"30385" "17_internal_11258" "19_internal_7005"
"40109" "2_internal_14943" "17_internal_8627"
"51494" "3_internal_11256" "16_internal_6074"
"48767" "3_internal_11816" "10_internal_8422"
"84582" "9_internal_7569" "22_internal_3378"
"27104" "1_internal_18945" "5_internal_8777"
"32180" "18_internal_3584" "20_internal_5016"
"5680" "11_internal_7683" "16_internal_6808"
"50756" "3_internal_12753" "14_internal_6068"
"44818" "2_internal_13803" "5_internal_9591"
"13543" "1_internal_15656" "19_internal_5985"
"33320" "19_internal_6800" "20_internal_4785"
"42616" "2_internal_14342" "22_internal_3699"
"17110" "12_internal_10810" "19_internal_9763"
"67653" "5_internal_8654" "9_internal_7080"
"40106" "2_internal_14416" "17_internal_7681"
"76171" "7_internal_9149" "18_internal_3573"
"34021" "1_internal_17411" "9_internal_7405"
"29267" "1_internal_23778" "6_internal_14823"
"53103" "3_internal_11601" "21_internal_2454"
"70759" "6_internal_10736" "17_internal_8294"
"18902" "1_internal_21021" "22_internal_3734"
"13756" "1_internal_18837" "19_internal_5973"
"69737" "6_internal_13402" "14_internal_6689"
"11686" "1_internal_16068" "16_internal_6771"
"1283" "10_internal_7957" "14_internal_7377"
"79577" "8_internal_7287" "14_internal_6303"
"68038" "6_internal_10539" "10_internal_10884"
"35155" "2_internal_14435" "10_internal_8446"
"22299" "1_internal_17928" "3_internal_16749"
"60992" "4_internal_7589" "6_internal_10141"
"55525" "3_internal_12797" "7_internal_9093"
"60547" "4_internal_9998" "5_internal_9842"
"24630" "14_internal_5646" "22_internal_3457"
"9556" "1_internal_18787" "12_internal_10370"
"66518" "5_internal_8593" "6_internal_11531"
"3041" "10_internal_7711" "21_internal_2268"
"24021" "14_internal_6921" "19_internal_6353"
"83699" "9_internal_7300" "17_internal_8032"
"7664" "1_internal_17615" "11_internal_8390"
"47572" "2_internal_14232" "8_internal_7697"
"64223" "5_internal_8274" "15_internal_5512"
"23002" "1_internal_18954" "3_internal_11424"
"27471" "1_internal_16052" "5_internal_8777"
"6974" "11_internal_8867" "19_internal_6460"
"4090" "1_internal_17173" "10_internal_10842"
"80512" "8_internal_7091" "18_internal_3348"
"28715" "16_internal_6808" "22_internal_3328"
"72321" "6_internal_14884" "21_internal_2377"
"35059" "2_internal_14260" "10_internal_9405"
"68557" "6_internal_10162" "11_internal_7844"
